Date	Price	Open	High	Low	Change %
Oct 31, 2011	1715.25	1742.15	1746.5	1704.59	-1.59%
Oct 28, 2011	1742.95	1743.84	1752.85	1732.14	-0.09%
Oct 27, 2011	1744.45	1724.74	1750.11	1705.24	1.08%
Oct 26, 2011	1725.75	1705.19	1728.5	1694.7	1.20%
Oct 25, 2011	1705.35	1652.4	1710.8	1643.24	3.19%
Oct 24, 2011	1652.68	1641.49	1662.09	1635.1	0.71%
Oct 21, 2011	1641.02	1618.49	1648.59	1610.94	1.35%
Oct 20, 2011	1619.1	1642.94	1645	1603.49	-1.38%
Oct 19, 2011	1641.8	1654.25	1665.39	1638.9	-0.81%
Oct 18, 2011	1655.15	1670.34	1677.22	1626.34	-0.93%
Oct 17, 2011	1670.65	1681.79	1696.1	1664.94	-0.55%
Oct 14, 2011	1679.95	1666.44	1684.26	1660.64	0.79%
Oct 13, 2011	1666.7	1674.39	1684.39	1652.69	-0.63%
Oct 12, 2011	1677.2	1661.79	1692.1	1659.89	0.85%
Oct 11, 2011	1663.1	1675.59	1685.22	1653.6	-0.74%
Oct 10, 2011	1675.44	1653.64	1678.1	1637.59	2.20%
Oct 07, 2011	1639.45	1643.34	1666.55	1625.09	-0.68%
Oct 06, 2011	1650.63	1640.54	1655.65	1631.29	0.59%
Oct 05, 2011	1640.9	1624.19	1646.7	1596.75	1.02%
Oct 04, 2011	1624.3	1659.79	1678.86	1595.14	-2.21%
Oct 03, 2011	1660.95	1617.49	1664.46	1617.49	2.29%
Sep 30, 2011	1623.75	1615.49	1640.49	1606.69	0.57%
Sep 29, 2011	1614.55	1606.44	1634.09	1582.8	0.36%
Sep 28, 2011	1608.8	1649.39	1668.85	1597.84	-2.49%
Sep 27, 2011	1649.95	1624.29	1677.19	1614.41	1.39%
Sep 26, 2011	1627.35	1656.79	1662.99	1534.49	-1.77%
Sep 23, 2011	1656.59	1736.34	1756.01	1628.69	-4.56%
Sep 22, 2011	1735.83	1778.84	1786.19	1721.34	-2.58%
Sep 21, 2011	1781.79	1803.04	1816.76	1778.3	-1.22%
Sep 20, 2011	1803.75	1777.84	1811.4	1769.74	1.41%
Sep 19, 2011	1778.75	1817.39	1828.47	1769.59	-1.83%
Sep 16, 2011	1811.95	1787.34	1822.2	1761.94	1.27%
Sep 15, 2011	1789.14	1820.1	1826.49	1772.04	-1.68%
Sep 14, 2011	1819.7	1833.14	1844.89	1807.79	-0.77%
Sep 13, 2011	1833.8	1813.25	1843.7	1798.75	1.11%
Sep 12, 2011	1813.75	1857.16	1861.6	1800.59	-2.37%
Sep 09, 2011	1857.81	1868.26	1885.89	1824.44	-0.59%
Sep 08, 2011	1868.76	1816.46	1870.3	1812.49	2.85%
Sep 07, 2011	1816.96	1871.89	1880.61	1793.19	-3.03%
Sep 06, 2011	1873.72	1902.59	1921.11	1860.1	-1.41%
Sep 05, 2011	1900.49	1876.49	1904.2	1873.79	0.86%
Sep 02, 2011	1884.2	1824.34	1884.9	1823.5	3.24%
Sep 01, 2011	1825.05	1822.59	1830.6	1814.15	0.07%
Aug 31, 2011	1823.8	1834.89	1839.7	1812.39	-0.63%
Aug 30, 2011	1835.3	1787.1	1840.26	1783.19	2.62%
Aug 29, 2011	1788.45	1836.49	1839.24	1775.29	-2.19%
Aug 26, 2011	1828.55	1772.14	1829.15	1756.74	3.21%
Aug 25, 2011	1771.6	1749.34	1774.9	1702.44	1.17%
Aug 24, 2011	1751.05	1829.55	1854.11	1749.39	-4.32%
Aug 23, 2011	1830.15	1897.34	1911.96	1823	-3.58%
Aug 22, 2011	1898.1	1858.89	1901.19	1857.2	2.46%
Aug 19, 2011	1852.45	1823.85	1877.5	1820.85	1.54%
Aug 18, 2011	1824.35	1789.14	1829	1783.84	2.00%
Aug 17, 2011	1788.65	1786.25	1794.9	1778.89	0.13%
Aug 16, 2011	1786.3	1765	1788.2	1760.69	1.18%
Aug 15, 2011	1765.5	1745.75	1766.44	1727.51	1.08%
Aug 12, 2011	1746.6	1763.35	1768.3	1722.94	-1.20%
Aug 11, 2011	1767.9	1794.5	1815.79	1732.1	-1.51%
Aug 10, 2011	1795	1743.4	1797.36	1739.5	2.93%
Aug 09, 2011	1743.9	1716.85	1778.79	1714.25	1.55%
Aug 08, 2011	1717.35	1662.25	1720.49	1662.17	3.14%
Aug 05, 2011	1665	1647.9	1670.1	1641.9	1.01%
Aug 04, 2011	1648.4	1660.7	1682.17	1639.59	-0.77%
Aug 03, 2011	1661.2	1659.25	1673.15	1651.5	0.09%
Aug 02, 2011	1659.75	1619.82	1661.05	1615.79	2.45%
Aug 01, 2011	1620.1	1626.14	1633.66	1607.69	-0.40%
Jul 29, 2011	1626.64	1615.55	1632.8	1610.14	0.61%
Jul 28, 2011	1616.85	1613	1620.1	1602.9	0.21%
Jul 27, 2011	1613.5	1617.99	1628.5	1608.46	-0.36%
Jul 26, 2011	1619.3	1614.05	1620.49	1607.79	0.29%
Jul 25, 2011	1614.55	1598.78	1622.99	1598.78	0.96%
Jul 22, 2011	1599.25	1590.98	1609.01	1583.36	0.59%
Jul 21, 2011	1589.9	1596.58	1606.16	1584.59	-0.76%
Jul 20, 2011	1602.1	1587.85	1603.69	1581	0.87%
Jul 19, 2011	1588.35	1604.8	1610.01	1582.09	-1.06%
Jul 18, 2011	1605.4	1593.45	1609.01	1591.59	0.71%
Jul 15, 2011	1594.1	1586.75	1595.65	1575.81	0.43%
Jul 14, 2011	1587.25	1581.75	1594.66	1578.8	0.32%
Jul 13, 2011	1582.25	1566.45	1587.96	1563.85	0.96%
Jul 12, 2011	1567.2	1553.6	1574.96	1540.3	0.84%
Jul 11, 2011	1554.1	1543.55	1557.09	1541.4	0.64%
Jul 08, 2011	1544.25	1531.85	1547.3	1524.2	0.76%
Jul 07, 2011	1532.55	1528.1	1536.2	1522.81	0.20%
Jul 06, 2011	1529.5	1515.64	1535.45	1509.89	0.87%
Jul 05, 2011	1516.3	1495.45	1517.09	1492.4	1.36%
Jul 04, 2011	1495.95	1486.09	1497.06	1485.5	0.64%
Jul 01, 2011	1486.5	1500.84	1504.19	1478.01	-0.91%
Jun 30, 2011	1500.1	1511.55	1514.21	1498.2	-0.79%
Jun 29, 2011	1512.05	1501.3	1513.19	1500	0.74%
Jun 28, 2011	1501	1496.2	1506.56	1495.5	0.27%
Jun 27, 2011	1497	1498.5	1507.29	1490.3	-0.34%
Jun 24, 2011	1502.15	1520.7	1527.41	1498.41	-1.23%
Jun 23, 2011	1520.85	1547.29	1550.85	1512.7	-1.74%
Jun 22, 2011	1547.8	1546.45	1559.75	1541.1	0.10%
Jun 21, 2011	1546.2	1539.95	1548.4	1538.05	0.37%
Jun 20, 2011	1540.45	1538.4	1546.4	1532.74	0.06%
Jun 17, 2011	1539.5	1528.35	1542.15	1522	0.70%
Jun 16, 2011	1528.85	1529.59	1532.8	1521.9	-0.12%
Jun 15, 2011	1530.7	1523.25	1534.25	1513.86	0.43%
Jun 14, 2011	1524.1	1514.73	1527.8	1511.95	0.59%
Jun 13, 2011	1515.23	1530	1533.06	1511.11	-1.09%
Jun 10, 2011	1531.9	1543.6	1546.99	1525.74	-0.81%
Jun 09, 2011	1544.35	1536.8	1551.3	1532.9	0.44%
Jun 08, 2011	1537.55	1543.75	1548.09	1530.76	-0.43%
Jun 07, 2011	1544.25	1543.05	1550.5	1536.2	0.02%
Jun 06, 2011	1544	1542.59	1555.3	1540.2	0.10%
Jun 03, 2011	1542.5	1533.74	1547.46	1523.89	0.56%
Jun 02, 2011	1533.9	1540.49	1546.16	1519.6	-0.44%
Jun 01, 2011	1540.7	1534.65	1550.64	1529.05	0.35%
May 31, 2011	1535.35	1537.95	1542.5	1532.26	-0.20%
May 30, 2011	1538.45	1536.74	1540	1533.89	0.12%
May 27, 2011	1536.65	1521.59	1540.1	1518	1.16%
May 26, 2011	1519.05	1523.2	1531.7	1514.34	-0.45%
May 25, 2011	1525.95	1525.69	1534.1	1521.06	-0.03%
May 24, 2011	1526.4	1516.7	1529.45	1513	0.61%
May 23, 2011	1517.2	1512.1	1518.01	1503.55	0.24%
May 20, 2011	1513.55	1493.5	1517.55	1486.95	1.34%
May 19, 2011	1493.6	1496.3	1501.51	1486.4	-0.23%
May 18, 2011	1497	1484.3	1501.6	1484.3	0.68%
May 17, 2011	1486.85	1489.2	1499.6	1471.5	-0.19%
May 16, 2011	1489.7	1493.25	1504.9	1487.39	-0.32%
May 13, 2011	1494.55	1505.89	1516.93	1482.5	-0.55%
May 12, 2011	1502.85	1499.75	1508.3	1478.8	0.17%
May 11, 2011	1500.25	1512.75	1526.8	1495.65	-1.02%
May 10, 2011	1515.72	1512.55	1519.65	1505.69	0.18%
May 09, 2011	1513.05	1492.65	1514.31	1489.38	1.19%
May 06, 2011	1495.25	1474.15	1498.59	1470.55	1.47%
May 05, 2011	1473.65	1514.79	1523.69	1462.4	-2.79%
May 04, 2011	1515.95	1536.6	1543.46	1506	-1.36%
May 03, 2011	1536.83	1544.39	1551.8	1527.02	-0.53%
May 02, 2011	1545	1567.29	1576.29	1540.39	-1.32%
Apr 29, 2011	1565.6	1534.95	1571.3	1531	1.96%
Apr 28, 2011	1535.45	1527.01	1538.85	1523.75	0.56%
Apr 27, 2011	1526.9	1506.09	1530.4	1502.8	1.32%
Apr 26, 2011	1507.05	1505.89	1507.91	1492.95	-0.01%
Apr 25, 2011	1507.25	1509.45	1520.1	1501.7	-0.06%
Apr 22, 2011	1508.13	1506.9	1512.95	1501.7	0.25%
Apr 21, 2011	1504.35	1501.49	1510.75	1500.35	0.13%
Apr 20, 2011	1502.35	1495.3	1507.7	1493.16	0.48%
Apr 19, 2011	1495.1	1495.29	1501.31	1487.3	-0.03%
Apr 18, 2011	1495.51	1486	1497.64	1477.15	0.61%
Apr 15, 2011	1486.5	1474.79	1489.9	1471.2	0.79%
Apr 14, 2011	1474.9	1457.15	1477.3	1452.8	1.18%
Apr 13, 2011	1457.75	1452.09	1462.3	1450.56	0.29%
Apr 12, 2011	1453.6	1461.75	1467.5	1443.49	-0.67%
Apr 11, 2011	1463.4	1473.15	1476.61	1458.8	-0.79%
Apr 08, 2011	1475.1	1458.39	1476.85	1456.25	1.14%
Apr 07, 2011	1458.5	1458.7	1466.8	1452.09	0.07%
Apr 06, 2011	1457.5	1456.2	1462.41	1451.1	0.44%
Apr 05, 2011	1451.1	1436.55	1457.35	1429.6	0.99%
Apr 04, 2011	1436.94	1428.35	1438.94	1427.4	0.60%
Apr 01, 2011	1428.38	1432.09	1436.55	1412.55	-0.25%
Mar 31, 2011	1432	1422.85	1441.3	1420.25	0.57%
Mar 30, 2011	1423.88	1418.02	1430.5	1411.75	0.36%
Mar 29, 2011	1418.8	1420.2	1425.1	1410.85	-0.13%
Mar 28, 2011	1420.65	1425.85	1430.04	1409.95	-0.63%
Mar 25, 2011	1429.65	1431.8	1438.7	1421.79	-0.10%
Mar 24, 2011	1431.1	1437.29	1449.4	1423.2	-0.49%
Mar 23, 2011	1438.2	1427.49	1442.9	1425.61	0.68%
Mar 22, 2011	1428.55	1427.49	1428.74	1424.4	0.11%
Mar 21, 2011	1427.05	1424.46	1436.7	1423.19	0.53%
Mar 18, 2011	1419.55	1403.39	1425.7	1401.4	1.08%
Mar 17, 2011	1404.4	1399.99	1406.95	1386.25	0.22%
Mar 16, 2011	1401.3	1394.8	1408.35	1391.85	0.38%
Mar 15, 2011	1395.95	1427.49	1429.49	1380.9	-2.29%
Mar 14, 2011	1428.65	1420.09	1433.89	1417.79	0.79%
Mar 11, 2011	1417.4	1412.5	1424.55	1404.3	0.28%
Mar 10, 2011	1413.45	1429.05	1431.75	1402.72	-1.12%
Mar 09, 2011	1429.5	1428.19	1436.55	1422.91	0.04%
Mar 08, 2011	1428.89	1430.69	1437.16	1423.2	-0.30%
Mar 07, 2011	1433.17	1427.65	1445.03	1427.65	0.27%
Mar 04, 2011	1429.3	1415.59	1432.36	1412.9	0.91%
Mar 03, 2011	1416.4	1434.75	1436.55	1409.96	-1.29%
Mar 02, 2011	1434.95	1433.75	1440.5	1427.5	0.08%
Mar 01, 2011	1433.85	1410.59	1435	1409	1.57%
Feb 28, 2011	1411.65	1408.55	1416.6	1404.25	0.17%
Feb 25, 2011	1409.25	1401.52	1412.14	1399	0.64%
Feb 24, 2011	1400.25	1411.47	1418.42	1391.5	-0.72%
Feb 23, 2011	1410.45	1399.15	1416.8	1395.2	0.88%
Feb 22, 2011	1398.15	1405.95	1411.26	1392.54	-0.59%
Feb 21, 2011	1406.45	1387.95	1408.7	1387.95	1.38%
Feb 18, 2011	1387.3	1383.34	1392.15	1381.6	0.26%
Feb 17, 2011	1383.67	1374.1	1385.28	1374	0.62%
Feb 16, 2011	1375.11	1373	1382.29	1368	0.12%
Feb 15, 2011	1373.4	1361.67	1376.85	1360.5	0.81%
Feb 14, 2011	1362.31	1358.7	1367.15	1353.8	0.46%
Feb 11, 2011	1356.1	1363.16	1368.51	1353.64	-0.43%
Feb 10, 2011	1362.01	1362.89	1366.57	1350.25	-0.07%
Feb 09, 2011	1362.95	1363.59	1367.4	1357.8	-0.08%
Feb 08, 2011	1364	1350.3	1368.18	1348.1	1.10%
Feb 07, 2011	1349.1	1347.8	1353.4	1342.78	-0.01%
Feb 04, 2011	1349.25	1353.3	1358.43	1344.8	-0.29%
Feb 03, 2011	1353.2	1336	1356.15	1324.79	1.23%
Feb 02, 2011	1336.8	1340.49	1343.79	1326.4	-0.28%
Feb 01, 2011	1340.6	1331.8	1343.6	1325.3	0.63%
Jan 31, 2011	1332.19	1336.55	1346.18	1322.9	-0.24%
Jan 28, 2011	1335.35	1312.39	1347.21	1308	1.82%
Jan 27, 2011	1311.49	1346.36	1341.64	1308.7	-2.56%
Jan 26, 2011	1345.89	1332.7	1346.76	1324.65	0.91%
Jan 25, 2011	1333.75	1334.14	1338.75	1322.7	-0.07%
Jan 24, 2011	1334.7	1342.85	1353.4	1333.45	-0.58%
Jan 21, 2011	1342.51	1345.45	1350.7	1337.5	-0.25%
Jan 20, 2011	1345.85	1370	1371.55	1342.65	-1.78%
Jan 19, 2011	1370.2	1367.75	1379.16	1365.35	0.18%
Jan 18, 2011	1367.76	1360.95	1376.61	1359.5	0.37%
Jan 17, 2011	1362.78	1359.15	1366.22	1357.1	0.07%
Jan 14, 2011	1361.85	1372.85	1378.35	1354.99	-0.91%
Jan 13, 2011	1374.36	1387.36	1393.61	1369.37	-0.88%
Jan 12, 2011	1386.5	1380.5	1389.4	1376.15	0.29%
Jan 11, 2011	1382.45	1374.4	1386.96	1372.4	0.54%
Jan 10, 2011	1375.05	1368.8	1376.5	1365.14	0.40%
Jan 07, 2011	1369.6	1371.1	1379.74	1352.3	-0.13%
Jan 06, 2011	1371.4	1377.55	1380.2	1364.55	-0.44%
Jan 05, 2011	1377.48	1380.26	1385.73	1363.8	-0.23%
Jan 04, 2011	1380.6	1413.99	1417.59	1372	-2.38%
Jan 03, 2011	1414.3	1420.8	1424.07	1411.74	-0.50%
Dec 31, 2010	1421.45	1404.15	1423.15	1403.25	1.21%
Dec 30, 2010	1404.45	1410.95	1414.95	1402.15	-0.46%
Dec 29, 2010	1410.95	1405.56	1414.35	1400.35	0.32%
Dec 28, 2010	1406.39	1383.55	1407.15	1382.05	1.61%
Dec 27, 2010	1384.1	1384.25	1386.7	1372.25	-0.05%
Dec 24, 2010	1384.75	1380.05	1386.14	1378.32	0.32%
Dec 23, 2010	1380.35	1384.49	1388.96	1372.05	-0.34%
Dec 22, 2010	1385	1385.35	1391.2	1381.64	-0.05%
Dec 21, 2010	1385.74	1384.8	1392.39	1380.7	0.08%
Dec 20, 2010	1384.65	1376.4	1388.45	1375.84	0.67%
Dec 17, 2010	1375.41	1370.75	1379.36	1364.3	0.42%
Dec 16, 2010	1369.7	1380.4	1386.75	1361.35	-0.73%
Dec 15, 2010	1379.8	1395.65	1397.4	1376.99	-1.18%
Dec 14, 2010	1396.25	1393	1408.1	1391.65	0.18%
Dec 13, 2010	1393.76	1383.15	1399.44	1379.95	0.56%
Dec 10, 2010	1386.05	1387.4	1392.55	1371.9	-0.11%
Dec 09, 2010	1387.64	1381.66	1394.54	1379.3	0.40%
Dec 08, 2010	1382.1	1400.79	1404.42	1371.45	-1.41%
Dec 07, 2010	1401.89	1422.95	1431.45	1395.99	-1.52%
Dec 06, 2010	1423.55	1415.06	1427.51	1408.65	0.60%
Dec 03, 2010	1415.05	1384.8	1415.91	1383	2.20%
Dec 02, 2010	1384.65	1387.29	1398.6	1382.55	-0.18%
Dec 01, 2010	1387.1	1385.3	1397.11	1381.75	0.16%
Nov 30, 2010	1384.85	1368	1390.15	1362.64	1.20%
Nov 29, 2010	1368.37	1362.37	1371.13	1353.04	0.29%
Nov 26, 2010	1364.42	1374.12	1375.16	1350.27	-0.74%
Nov 25, 2010	1374.62	1373.05	1375.4	1367.75	-0.02%
Nov 24, 2010	1374.9	1376.6	1381.7	1369.2	-0.17%
Nov 23, 2010	1377.2	1366	1382.4	1355.95	0.79%
Nov 22, 2010	1366.35	1354.15	1368.11	1348	0.95%
Nov 19, 2010	1353.5	1349.99	1363.29	1341.4	-0.03%
Nov 18, 2010	1353.85	1335.6	1359.55	1335.19	1.24%
Nov 17, 2010	1337.25	1339.6	1345.2	1330.9	-0.27%
Nov 16, 2010	1340.85	1360	1364.85	1329.45	-1.37%
Nov 15, 2010	1359.49	1366.35	1377.16	1354.99	-0.69%
Nov 12, 2010	1368.95	1409.35	1410.61	1359.7	-2.87%
Nov 11, 2010	1409.35	1402.85	1418.25	1396.5	0.40%
Nov 10, 2010	1403.75	1392.2	1410.8	1383.75	0.92%
Nov 09, 2010	1390.95	1409.16	1425.36	1382.48	-1.31%
Nov 08, 2010	1409.45	1394.5	1410.7	1386.74	1.12%
Nov 05, 2010	1393.9	1392.19	1398.35	1373.65	0.08%
Nov 04, 2010	1392.75	1347.59	1393.66	1346.25	3.27%
Nov 03, 2010	1348.65	1356.96	1365.25	1323.64	-0.65%
Nov 02, 2010	1357.5	1350.75	1359.95	1350.2	0.43%
Nov 01, 2010	1351.75	1360.19	1366.49	1348.8	-0.57%
Oct 29, 2010	1359.55	1343.59	1359.95	1335.06	1.13%
Oct 28, 2010	1344.35	1324.59	1346.5	1322.55	1.44%
Oct 27, 2010	1325.3	1339.15	1344	1318.74	-1.09%
Oct 26, 2010	1339.9	1338.95	1343.9	1327.91	-0.04%
Oct 25, 2010	1340.45	1330.89	1350.2	1330.8	0.92%
Oct 22, 2010	1328.2	1325.05	1329.35	1315.09	0.20%
Oct 21, 2010	1325.5	1345.1	1350.05	1317.74	-1.55%
Oct 20, 2010	1346.35	1333.8	1348.2	1329.8	0.82%
Oct 19, 2010	1335.45	1368.4	1372.05	1328.3	-2.51%
Oct 18, 2010	1369.8	1370.5	1375.3	1352.55	0.05%
Oct 15, 2010	1369.15	1379.85	1386.25	1362.2	-0.88%
Oct 14, 2010	1381.3	1371.7	1388.1	1370.25	0.67%
Oct 13, 2010	1372.1	1349.65	1375.15	1348.4	1.59%
Oct 12, 2010	1350.6	1353.5	1356.3	1340.45	-0.25%
Oct 11, 2010	1353.95	1345.4	1356.15	1339.85	0.53%
Oct 08, 2010	1346.8	1332.4	1350.2	1324.85	0.98%
Oct 07, 2010	1333.7	1348.65	1365.6	1325.55	-1.16%
Oct 06, 2010	1349.4	1340	1350.8	1338.65	0.65%
Oct 05, 2010	1340.75	1313.5	1342.2	1311.75	1.94%
Oct 04, 2010	1315.25	1317.4	1321	1312.25	-0.27%
Oct 01, 2010	1318.8	1309.05	1322.3	1305.6	0.71%
Sep 30, 2010	1309.5	1309.35	1316.8	1295.9	-0.03%
Sep 29, 2010	1309.9	1308	1314.2	1305.15	0.06%
Sep 28, 2010	1309.1	1294.3	1311.1	1282.6	1.09%
Sep 27, 2010	1295	1297.5	1301	1292.5	-0.15%
Sep 24, 2010	1296.95	1291.9	1300.95	1291.3	0.34%
Sep 23, 2010	1292.55	1290.9	1297.35	1286.75	0.09%
Sep 22, 2010	1291.35	1286.1	1296.6	1285.3	0.34%
Sep 21, 2010	1286.95	1277.15	1292.7	1269.85	0.67%
Sep 20, 2010	1278.35	1275.9	1285.2	1274	0.27%
Sep 17, 2010	1274.9	1274.5	1284.25	1271.6	-0.05%
Sep 16, 2010	1275.55	1267.1	1278.7	1264.65	0.59%
Sep 15, 2010	1268.05	1267.6	1272.35	1262.95	-0.06%
Sep 14, 2010	1268.85	1244.5	1275.25	1244	1.88%
Sep 13, 2010	1245.45	1245.4	1249.7	1240.95	-0.08%
Sep 10, 2010	1246.45	1243.8	1251.65	1236.55	0.19%
Sep 09, 2010	1244.1	1252.95	1259.3	1242.2	-0.88%
Sep 08, 2010	1255.2	1254.05	1262.75	1253	-0.02%
Sep 07, 2010	1255.4	1248.05	1260.3	1244	0.43%
Sep 06, 2010	1250.05	1248.1	1251.45	1246.55	0.24%
Sep 03, 2010	1247.1	1251.1	1255.1	1235.7	-0.33%
Sep 02, 2010	1251.25	1243.8	1253.8	1243	0.55%
Sep 01, 2010	1244.35	1247.5	1255.15	1242.25	-0.26%
Aug 31, 2010	1247.65	1234.95	1251.9	1231.75	0.88%
Aug 30, 2010	1236.8	1236.5	1238.8	1233.3	-0.11%
Aug 27, 2010	1238.2	1234.94	1244.25	1231.75	0.17%
Aug 26, 2010	1236.05	1238.55	1246	1233.85	-0.33%
Aug 25, 2010	1240.1	1228.65	1242.35	1228.65	0.84%
Aug 24, 2010	1229.75	1225.2	1236	1210.1	0.35%
Aug 23, 2010	1225.4	1227.1	1233.85	1221.65	-0.22%
Aug 20, 2010	1228.05	1230.35	1233.05	1221.9	-0.33%
Aug 19, 2010	1232.1	1228.6	1239.15	1227.3	0.21%
Aug 18, 2010	1229.55	1224.3	1233.35	1217.4	0.38%
Aug 17, 2010	1224.9	1222.9	1230.45	1222.1	0.00%
Aug 16, 2010	1224.85	1212.55	1229.15	1212.55	0.77%
Aug 13, 2010	1215.55	1212.05	1219.35	1210.55	0.19%
Aug 12, 2010	1213.2	1196.4	1217.25	1195.85	1.29%
Aug 11, 2010	1197.75	1202.25	1209.75	1192.15	-0.51%
Aug 10, 2010	1203.85	1200.1	1208.05	1190.5	0.20%
Aug 09, 2010	1201.4	1203.85	1210.55	1198.9	-0.32%
Aug 06, 2010	1205.3	1193.7	1213.61	1192.1	0.85%
Aug 05, 2010	1195.1	1194.35	1200.55	1189.65	-0.05%
Aug 04, 2010	1195.75	1185.2	1203.35	1183.9	0.85%
Aug 03, 2010	1185.7	1180.65	1191.35	1178.75	0.33%
Aug 02, 2010	1181.85	1180.45	1191.4	1174.5	0.08%
Jul 30, 2010	1180.9	1166.85	1183.95	1165.5	1.20%
Jul 29, 2010	1166.93	1163	1169.8	1159.15	0.29%
Jul 28, 2010	1163.55	1162	1166.35	1156.9	0.11%
Jul 27, 2010	1162.3	1181.4	1187.75	1157.65	-1.71%
Jul 26, 2010	1182.5	1188.75	1195.3	1179.15	-0.56%
Jul 23, 2010	1189.1	1194.55	1203.95	1183.31	-0.49%
Jul 22, 2010	1194.95	1184.4	1200.6	1180.55	0.75%
Jul 21, 2010	1186	1190.9	1198.05	1182.85	-0.53%
Jul 20, 2010	1192.3	1184.15	1194.3	1175.35	0.73%
Jul 19, 2010	1183.7	1192.7	1195.1	1177.15	-0.83%
Jul 16, 2010	1193.65	1208.4	1211	1185.85	-1.23%
Jul 15, 2010	1208.55	1208.05	1217.95	1203.55	0.00%
Jul 14, 2010	1208.5	1210.75	1218.85	1202.16	-0.26%
Jul 13, 2010	1211.65	1194.3	1218.6	1194.3	1.24%
Jul 12, 2010	1196.85	1210.15	1214	1194.85	-1.25%
Jul 09, 2010	1212	1196.85	1213.85	1194.2	1.13%
Jul 08, 2010	1198.45	1201	1209.7	1187.35	-0.32%
Jul 07, 2010	1202.35	1191.45	1204.25	1185.05	0.68%
Jul 06, 2010	1194.25	1207.4	1215.25	1189.3	-1.22%
Jul 05, 2010	1208.95	1210.1	1215.35	1205.55	-0.22%
Jul 02, 2010	1211.6	1196	1223.35	1196	1.00%
Jul 01, 2010	1199.65	1241.65	1244.5	1196.3	-3.44%
Jun 30, 2010	1242.35	1238.4	1248.55	1234.45	0.11%
Jun 29, 2010	1240.95	1236.6	1245.3	1226.85	0.23%
Jun 28, 2010	1238.05	1252.75	1263.45	1235.42	-1.39%
Jun 25, 2010	1255.5	1242.45	1258.65	1240.35	0.88%
Jun 24, 2010	1244.55	1234.5	1248.35	1227.75	0.59%
Jun 23, 2010	1237.2	1237.75	1247.1	1224.3	-0.19%
Jun 22, 2010	1239.5	1231.15	1243.1	1231.15	0.60%
Jun 21, 2010	1232.15	1258.6	1265.4	1230.45	-2.00%
Jun 18, 2010	1257.35	1244.3	1262.9	1241	0.96%
Jun 17, 2010	1245.35	1229.5	1251.65	1228.9	1.12%
Jun 16, 2010	1231.6	1232.95	1238.65	1226.8	-0.23%
Jun 15, 2010	1234.45	1220.3	1237.35	1219.3	1.01%
Jun 14, 2010	1222.15	1225.45	1235	1216.05	-0.43%
Jun 11, 2010	1227.4	1215.25	1231.7	1215.25	0.79%
Jun 10, 2010	1217.8	1230.75	1234.25	1214.65	-1.18%
Jun 09, 2010	1232.35	1233.1	1242.5	1221.75	-0.27%
Jun 08, 2010	1235.63	1239.65	1252.2	1232.85	-0.36%
Jun 07, 2010	1240.05	1218.15	1245.35	1210.15	1.64%
Jun 04, 2010	1220	1205.58	1220.7	1196.65	0.99%
Jun 03, 2010	1208.05	1222.7	1224.95	1200.65	-1.29%
Jun 02, 2010	1223.85	1224.6	1227.95	1213.65	-0.12%
Jun 01, 2010	1225.3	1215.1	1231.2	1214.05	0.75%
May 31, 2010	1216.21	1211.55	1218.3	1209.7	0.12%
May 28, 2010	1214.81	1210.45	1216.15	1202.01	0.22%
May 27, 2010	1212.1	1211.15	1219.35	1205.6	0.10%
May 26, 2010	1210.9	1201.55	1217.21	1200.1	0.82%
May 25, 2010	1201.1	1190.4	1204.95	1184.9	0.76%
May 24, 2010	1192.05	1176.43	1197	1175.98	1.27%
May 21, 2010	1177.15	1180.3	1189.35	1166.5	-0.50%
May 20, 2010	1183.1	1191.65	1198.8	1174.35	-0.73%
May 19, 2010	1191.75	1222.9	1228.1	1186.62	-2.45%
May 18, 2010	1221.7	1221.3	1229.85	1206.35	-0.17%
May 17, 2010	1223.75	1230.5	1243.1	1218.45	-0.75%
May 14, 2010	1233.05	1231.95	1249.45	1219.05	0.06%
May 13, 2010	1232.33	1234.7	1243.35	1227.45	-0.41%
May 12, 2010	1237.35	1230	1249.15	1226.4	0.39%
May 11, 2010	1232.55	1200.2	1234.15	1200.2	2.51%
May 10, 2010	1202.4	1201.85	1206	1183.85	-0.49%
May 07, 2010	1208.3	1206.75	1213.85	1192.65	-0.04%
May 06, 2010	1208.75	1175.1	1211.35	1172.35	2.85%
May 05, 2010	1175.2	1170.75	1177.31	1157.2	0.30%
May 04, 2010	1171.65	1181.25	1192.4	1166.66	-0.91%
May 03, 2010	1182.4	1178.5	1187.91	1175.8	0.27%
Apr 30, 2010	1179.25	1167.7	1182.05	1160.88	1.04%
Apr 29, 2010	1167.1	1163.95	1171.75	1161.55	0.14%
Apr 28, 2010	1165.45	1167.53	1174.68	1160.15	-0.64%
Apr 27, 2010	1172.93	1153.28	1172.93	1146.05	1.56%
Apr 26, 2010	1154.88	1156	1160.23	1150.55	-0.22%
Apr 23, 2010	1157.4	1141	1158	1134.95	1.40%
Apr 22, 2010	1141.45	1145.25	1149.5	1131.65	-0.42%
Apr 21, 2010	1146.3	1139.2	1150.9	1137.25	0.51%
Apr 20, 2010	1140.5	1135.2	1146.3	1132.95	0.43%
Apr 19, 2010	1135.6	1133.65	1138.45	1123.15	-0.16%
